transaction_id,transaction_at,business_date,processor,venue_area,terminal_id,reference_id,auth_code,tender_type,transaction_type,amount,settlement_status,batch_id,source_file,discrepancy_count,discrepancy_types,recommended_actions
txn-17900,2026-04-03 20:31:14,2026-04-03,Amazon JWO,JWO-STORE-1,GATE-A1,AMZ-TRX-301088,,AMAZON,SALE,51.76,SETTLED,AMZ-LOC-1,amazon_jwo_settlement.csv,0,,
txn-17901,2026-04-03 20:31:14,2026-04-03,FreedomPay,TKT-GATE-4,FP-TERM-15,REQ-FP-201021,FP90136,CARD,SALE,119.53,SETTLED,FP-STORE-A,freedompay_settlement.csv,0,,
txn-17902,2026-04-03 20:31:14,2026-04-03,SeatGeek,GATE-A-TICKET,SG-BOX-5,SG-ORD-402616,SG14381,CREDIT,SALE,140.26,SETTLED,EVT-2026-0403,seatgeek_settlement.csv,0,,
txn-17903,2026-04-03 20:31:14,2026-04-03,Shift4,MERCH-MAIN,TERM-145,INV-S4-107741,AUTH7548,VISA,SALE,14.01,SETTLED,BATCH-1,shift4_settlement.csv,0,,
txn-17904,2026-04-03 20:31:14,2026-04-03,Shift4,SEC-114-CONCESSIONS,TERM-118,INV-S4-110913,AUTH4997,VISA,SALE,32.29,SETTLED,BATCH-1,shift4_settlement.csv,0,,
txn-17905,2026-04-03 20:31:14,2026-04-03,Tapin2,SUITE-DELIVERY,T2-KIOSK-2,T2-501939,T2REF15439,COMP,SALE,25.88,SETTLED,T2-BATCH-0403,tapin2_settlement.csv,0,,
txn-17906,2026-04-03 20:31:15,2026-04-03,Amazon JWO,JWO-STORE-1,GATE-A1,AMZ-TRX-302927,,AMAZON,SALE,27.16,SETTLED,AMZ-LOC-1,amazon_jwo_settlement.csv,0,,
txn-17907,2026-04-03 20:31:15,2026-04-03,Shift4,MERCH-MAIN,TERM-110,INV-S4-103549,AUTH1559,MC,SALE,15.58,SETTLED,BATCH-1,shift4_settlement.csv,0,,
txn-17908,2026-04-03 20:31:15,2026-04-03,Shift4,SEC-114-CONCESSIONS,TERM-111,INV-S4-104328,AUTH2457,VISA,SALE,13.76,SETTLED,BATCH-1,shift4_settlement.csv,0,,
txn-17909,2026-04-03 20:31:15,2026-04-03,Shift4,MERCH-MAIN,TERM-120,INV-S4-105985,AUTH9564,VISA,SALE,12.31,SETTLED,BATCH-1,shift4_settlement.csv,0,,
txn-17910,2026-04-03 20:31:17,2026-04-03,Shift4,SEC-302-BAR,TERM-141,INV-S4-109940,AUTH1234,MC,SALE,39.02,SETTLED,BATCH-1,shift4_settlement.csv,0,,
txn-17911,2026-04-03 20:31:18,2026-04-03,Amazon JWO,JWO-STORE-1,GATE-A1,AMZ-TRX-300368,,AMAZON,SALE,48.53,SETTLED,AMZ-LOC-1,amazon_jwo_settlement.csv,0,,
txn-17912,2026-04-03 20:31:18,2026-04-03,SeatGeek,BOX-OFFICE,SG-BOX-7,SG-ORD-400388,SG34387,CREDIT,SALE,138.56,SETTLED,EVT-2026-0403,seatgeek_settlement.csv,0,,
txn-17913,2026-04-03 20:31:18,2026-04-03,SeatGeek,GATE-B-TICKET,SG-BOX-1,SG-ORD-402440,SG57580,CREDIT,SALE,124.25,SETTLED,EVT-2026-0403,seatgeek_settlement.csv,0,,
txn-17914,2026-04-03 20:31:18,2026-04-03,Shift4,MERCH-MAIN,TERM-135,INV-S4-108140,AUTH4596,VISA,SALE,30.27,SETTLED,BATCH-1,shift4_settlement.csv,0,,
txn-17915,2026-04-03 20:31:18,2026-04-03,Shift4,SEC-114-CONCESSIONS,TERM-120,INV-S4-109923,AUTH2113,MC,SALE,35.79,SETTLED,BATCH-1,shift4_settlement.csv,0,,
txn-17916,2026-04-03 20:31:19,2026-04-03,FreedomPay,TKT-GATE-4,FP-TERM-17,REQ-FP-204572,FP72269,CARD,SALE,287.3,SETTLED,FP-STORE-A,freedompay_settlement.csv,0,,
txn-17917,2026-04-03 20:31:20,2026-04-03,Shift4,MERCH-MAIN,TERM-122,INV-S4-105848,AUTH6453,MC,SALE,36.05,SETTLED,BATCH-1,shift4_settlement.csv,0,,
txn-17918,2026-04-03 20:31:20,2026-04-03,Shift4,MERCH-MAIN,TERM-126,INV-S4-107102,AUTH8530,VISA,SALE,26.57,SETTLED,BATCH-1,shift4_settlement.csv,0,,
txn-17919,2026-04-03 20:31:21,2026-04-03,FreedomPay,TKT-GATE-4,FP-TERM-19,REQ-FP-201812,FP36274,CARD,SALE,225.26,SETTLED,FP-STORE-A,freedompay_settlement.csv,0,,
txn-17920,2026-04-03 20:31:21,2026-04-03,Shift4,SEC-114-CONCESSIONS,TERM-141,INV-S4-105193,AUTH5200,MC,SALE,42.54,SETTLED,BATCH-1,shift4_settlement.csv,0,,
txn-17921,2026-04-03 20:31:21,2026-04-03,Shift4,MERCH-MAIN,TERM-130,INV-S4-105455,AUTH1214,VISA,SALE,27.56,SETTLED,BATCH-1,shift4_settlement.csv,0,,
txn-17922,2026-04-03 20:31:21,2026-04-03,Shift4,MERCH-MAIN,TERM-149,INV-S4-108916,AUTH1086,VISA,SALE,17.52,SETTLED,BATCH-1,shift4_settlement.csv,0,,
txn-17923,2026-04-03 20:31:21,2026-04-03,Shift4,SEC-114-CONCESSIONS,TERM-112,INV-S4-111565,AUTH1575,VISA,SALE,8.85,SETTLED,BATCH-1,shift4_settlement.csv,0,,
txn-17924,2026-04-03 20:31:21,2026-04-03,Tapin2,MOBILE-ORDER-CONCOURSE,T2-KIOSK-11,T2-500100,T2REF30168,APP_PAY,SALE,53.59,SETTLED,T2-BATCH-0403,tapin2_settlement.csv,0,,
txn-17925,2026-04-03 20:31:22,2026-04-03,Amazon JWO,JWO-STORE-1,GATE-A1,AMZ-TRX-300584,,AMAZON,SALE,61.07,SETTLED,AMZ-LOC-1,amazon_jwo_settlement.csv,0,,
txn-17926,2026-04-03 20:31:22,2026-04-03,Shift4,SEC-114-CONCESSIONS,TERM-104,INV-S4-101237,AUTH3577,DISC,SALE,28.69,SETTLED,BATCH-1,shift4_settlement.csv,0,,
txn-17927,2026-04-03 20:31:24,2026-04-03,FreedomPay,VIP-SUITE-B,FP-TERM-14,REQ-FP-202634,FP40224,CARD,SALE,333.79,SETTLED,FP-STORE-A,freedompay_settlement.csv,0,,
txn-17928,2026-04-03 20:31:24,2026-04-03,Shift4,SEC-302-BAR,TERM-113,INV-S4-102441,AUTH4805,DISC,SALE,39.61,SETTLED,BATCH-1,shift4_settlement.csv,0,,
txn-17929,2026-04-03 20:31:24,2026-04-03,Tapin2,MOBILE-ORDER-CONCOURSE,T2-KIOSK-7,T2-500856,T2REF91422,APP_PAY,SALE,33.11,SETTLED,T2-BATCH-0403,tapin2_settlement.csv,0,,
txn-17930,2026-04-03 20:31:25,2026-04-03,Shift4,SEC-114-CONCESSIONS,TERM-110,INV-S4-107046,AUTH9138,MC,SALE,23.88,SETTLED,BATCH-1,shift4_settlement.csv,0,,
txn-17931,2026-04-03 20:31:25,2026-04-03,Tapin2,MOBILE-ORDER-CONCOURSE,T2-KIOSK-3,T2-500374,T2REF27870,CREDIT,SALE,23.47,SETTLED,T2-BATCH-0403,tapin2_settlement.csv,0,,
txn-17932,2026-04-03 20:31:25,2026-04-03,Tapin2,SUITE-DELIVERY,T2-KIOSK-5,T2-501039,T2REF84760,APP_PAY,SALE,64.57,SETTLED,T2-BATCH-0403,tapin2_settlement.csv,0,,
txn-17933,2026-04-03 20:31:26,2026-04-03,Amazon JWO,JWO-STORE-1,GATE-A1,AMZ-TRX-302265,,AMAZON,SALE,34.01,SETTLED,AMZ-LOC-1,amazon_jwo_settlement.csv,0,,
txn-17934,2026-04-03 20:31:27,2026-04-03,FreedomPay,TKT-GATE-4,FP-TERM-15,REQ-FP-200041,FP85153,CARD,SALE,484.03,SETTLED,FP-STORE-A,freedompay_settlement.csv,0,,
txn-17935,2026-04-03 20:31:27,2026-04-03,FreedomPay,TKT-GATE-4,FP-TERM-18,REQ-FP-202121,FP18232,CARD,SALE,415.23,SETTLED,FP-STORE-A,freedompay_settlement.csv,0,,
txn-17936,2026-04-03 20:31:27,2026-04-03,FreedomPay,VIP-SUITE-B,FP-TERM-17,REQ-FP-203666,FP15332,CARD,SALE,358.47,SETTLED,FP-STORE-A,freedompay_settlement.csv,0,,
txn-17937,2026-04-03 20:31:27,2026-04-03,Shift4,MERCH-MAIN,TERM-129,INV-S4-103031,AUTH4463,MC,SALE,30.61,SETTLED,BATCH-1,shift4_settlement.csv,0,,
txn-17938,2026-04-03 20:31:27,2026-04-03,Shift4,SEC-302-BAR,TERM-111,INV-S4-104054,AUTH8259,VISA,SALE,25.04,SETTLED,BATCH-1,shift4_settlement.csv,0,,
txn-17939,2026-04-03 20:31:27,2026-04-03,Shift4,SEC-114-CONCESSIONS,TERM-134,INV-S4-111689,AUTH5166,DISC,SALE,15.34,SETTLED,BATCH-1,shift4_settlement.csv,0,,
txn-17940,2026-04-03 20:31:28,2026-04-03,Amazon JWO,JWO-STORE-1,GATE-A1,AMZ-TRX-302414,,AMAZON,SALE,57.2,SETTLED,AMZ-LOC-1,amazon_jwo_settlement.csv,0,,
txn-17941,2026-04-03 20:31:28,2026-04-03,FreedomPay,VIP-SUITE-B,FP-TERM-10,REQ-FP-200654,FP71904,CARD,SALE,261.58,SETTLED,FP-STORE-A,freedompay_settlement.csv,0,,
txn-17942,2026-04-03 20:31:28,2026-04-03,Shift4,SEC-302-BAR,TERM-139,INV-S4-102869,AUTH2056,DISC,SALE,41.62,SETTLED,BATCH-1,shift4_settlement.csv,0,,
txn-17943,2026-04-03 20:31:28,2026-04-03,Shift4,MERCH-MAIN,TERM-146,INV-S4-105812,AUTH4146,VISA,SALE,35.88,SETTLED,BATCH-1,shift4_settlement.csv,0,,
txn-17944,2026-04-03 20:31:28,2026-04-03,Shift4,MERCH-MAIN,TERM-148,INV-S4-107396,AUTH3343,VISA,SALE,39.3,SETTLED,BATCH-1,shift4_settlement.csv,0,,
txn-17945,2026-04-03 20:31:28,2026-04-03,Tapin2,MOBILE-ORDER-CONCOURSE,T2-KIOSK-4,T2-501120,T2REF42097,CREDIT,SALE,45.06,SETTLED,T2-BATCH-0403,tapin2_settlement.csv,0,,
txn-17946,2026-04-03 20:31:29,2026-04-03,FreedomPay,TKT-GATE-4,FP-TERM-16,REQ-FP-200936,FP14724,CARD,SALE,345.96,SETTLED,FP-STORE-A,freedompay_settlement.csv,0,,
txn-17947,2026-04-03 20:31:29,2026-04-03,FreedomPay,VIP-SUITE-B,FP-TERM-18,REQ-FP-201161,FP54131,CARD,SALE,463.45,SETTLED,FP-STORE-A,freedompay_settlement.csv,0,,
txn-17948,2026-04-03 20:31:29,2026-04-03,SeatGeek,GATE-A-TICKET,SG-BOX-7,SG-ORD-402592,SG20172,DEBIT,SALE,223.81,SETTLED,EVT-2026-0403,seatgeek_settlement.csv,0,,
txn-17949,2026-04-03 20:31:29,2026-04-03,Shift4,MERCH-MAIN,TERM-102,INV-S4-109260,AUTH3840,AMEX,SALE,40.52,SETTLED,BATCH-1,shift4_settlement.csv,0,,
txn-17950,2026-04-03 20:31:30,2026-04-03,Shift4,MERCH-MAIN,TERM-144,INV-S4-108707,AUTH7443,VISA,SALE,19.45,SETTLED,BATCH-1,shift4_settlement.csv,0,,
txn-17951,2026-04-03 20:31:30,2026-04-03,Shift4,SEC-114-CONCESSIONS,TERM-107,INV-S4-109584,AUTH7593,VISA,SALE,32.06,SETTLED,BATCH-1,shift4_settlement.csv,0,,
txn-17952,2026-04-03 20:31:31,2026-04-03,Amazon JWO,JWO-STORE-1,GATE-A1,AMZ-TRX-302673,,AMAZON,SALE,71.52,SETTLED,AMZ-LOC-1,amazon_jwo_settlement.csv,0,,
txn-17953,2026-04-03 20:31:32,2026-04-03,Shift4,SEC-114-CONCESSIONS,TERM-105,INV-S4-102798,AUTH3112,VISA,SALE,23.32,SETTLED,BATCH-1,shift4_settlement.csv,0,,
txn-17954,2026-04-03 20:31:33,2026-04-03,Amazon JWO,JWO-STORE-1,GATE-A1,AMZ-TRX-301849,,AMAZON,SALE,78.65,SETTLED,AMZ-LOC-1,amazon_jwo_settlement.csv,0,,
txn-17955,2026-04-03 20:31:33,2026-04-03,FreedomPay,TKT-GATE-4,FP-TERM-16,REQ-FP-204467,FP50539,CARD,SALE,433.18,SETTLED,FP-STORE-A,freedompay_settlement.csv,0,,
txn-17956,2026-04-03 20:31:33,2026-04-03,Shift4,MERCH-MAIN,TERM-106,INV-S4-108256,AUTH1235,VISA,SALE,43.65,SETTLED,BATCH-1,shift4_settlement.csv,0,,
txn-17957,2026-04-03 20:31:33,2026-04-03,Tapin2,PREMIUM-LOUNGE-ORDER,T2-KIOSK-10,T2-500885,T2REF29981,CREDIT,SALE,59.77,SETTLED,T2-BATCH-0403,tapin2_settlement.csv,0,,
txn-17958,2026-04-03 20:31:34,2026-04-03,SeatGeek,GATE-B-TICKET,SG-BOX-5,SG-ORD-402898,SG17465,CREDIT,SALE,226.11,SETTLED,EVT-2026-0403,seatgeek_settlement.csv,0,,
txn-17959,2026-04-03 20:31:35,2026-04-03,Amazon JWO,JWO-STORE-1,GATE-A1,AMZ-TRX-300548,,AMAZON,SALE,65.26,SETTLED,AMZ-LOC-1,amazon_jwo_settlement.csv,0,,
txn-17960,2026-04-03 20:31:35,2026-04-03,Amazon JWO,JWO-STORE-1,GATE-A1,AMZ-TRX-301384,,AMAZON,SALE,27.85,SETTLED,AMZ-LOC-1,amazon_jwo_settlement.csv,0,,
txn-17961,2026-04-03 20:31:35,2026-04-03,FreedomPay,VIP-SUITE-B,FP-TERM-11,REQ-FP-204167,FP67675,CARD,SALE,480.94,SETTLED,FP-STORE-A,freedompay_settlement.csv,0,,
txn-17962,2026-04-03 20:31:35,2026-04-03,Shift4,SEC-114-CONCESSIONS,TERM-143,INV-S4-105912,AUTH1292,VISA,SALE,21.59,SETTLED,BATCH-1,shift4_settlement.csv,0,,
txn-17963,2026-04-03 20:31:35,2026-04-03,Shift4,MERCH-MAIN,TERM-149,INV-S4-110254,AUTH4640,VISA,SALE,22.75,SETTLED,BATCH-1,shift4_settlement.csv,0,,
txn-17964,2026-04-03 20:31:36,2026-04-03,SeatGeek,GATE-A-TICKET,SG-BOX-6,SG-ORD-401837,SG38704,CREDIT,SALE,186.16,SETTLED,EVT-2026-0403,seatgeek_settlement.csv,0,,
txn-17965,2026-04-03 20:31:36,2026-04-03,Shift4,SEC-114-CONCESSIONS,TERM-131,INV-S4-109299,AUTH3949,MC,SALE,22.52,SETTLED,BATCH-1,shift4_settlement.csv,0,,
txn-17966,2026-04-03 20:31:36,2026-04-03,Shift4,MERCH-MAIN,TERM-121,INV-S4-111905,AUTH8876,VISA,SALE,34.9,SETTLED,BATCH-1,shift4_settlement.csv,0,,
txn-17967,2026-04-03 20:31:37,2026-04-03,SeatGeek,BOX-OFFICE,SG-BOX-1,SG-ORD-402904,SG52730,CREDIT,SALE,292.03,SETTLED,EVT-2026-0403,seatgeek_settlement.csv,0,,
txn-17968,2026-04-03 20:31:37,2026-04-03,Shift4,SEC-114-CONCESSIONS,TERM-117,INV-S4-107906,AUTH8518,MC,SALE,22.65,SETTLED,BATCH-1,shift4_settlement.csv,0,,
txn-17969,2026-04-03 20:31:38,2026-04-03,Shift4,MERCH-MAIN,TERM-105,INV-S4-104705,AUTH8619,VISA,SALE,23.02,SETTLED,BATCH-1,shift4_settlement.csv,0,,
txn-17970,2026-04-03 20:31:39,2026-04-03,Amazon JWO,JWO-STORE-1,GATE-A1,AMZ-TRX-302911,,AMAZON,SALE,79.25,SETTLED,AMZ-LOC-1,amazon_jwo_settlement.csv,0,,
txn-17971,2026-04-03 20:31:39,2026-04-03,FreedomPay,TKT-GATE-4,FP-TERM-12,REQ-FP-201439,FP41648,CARD,SALE,212.41,SETTLED,FP-STORE-A,freedompay_settlement.csv,0,,
txn-17972,2026-04-03 20:31:39,2026-04-03,SeatGeek,BOX-OFFICE,SG-BOX-6,SG-ORD-401880,SG99571,CREDIT,SALE,182.66,SETTLED,EVT-2026-0403,seatgeek_settlement.csv,0,,
txn-17973,2026-04-03 20:31:39,2026-04-03,Shift4,SEC-302-BAR,TERM-121,INV-S4-101398,AUTH8478,VISA,SALE,44.78,SETTLED,BATCH-1,shift4_settlement.csv,0,,
txn-17974,2026-04-03 20:31:40,2026-04-03,FreedomPay,VIP-SUITE-B,FP-TERM-13,REQ-FP-203367,FP59819,CARD,SALE,381.96,SETTLED,FP-STORE-A,freedompay_settlement.csv,0,,
txn-17975,2026-04-03 20:31:40,2026-04-03,Shift4,SEC-114-CONCESSIONS,TERM-125,INV-S4-109789,AUTH5917,MC,SALE,29.41,SETTLED,BATCH-1,shift4_settlement.csv,0,,
txn-17976,2026-04-03 20:31:40,2026-04-03,Shift4,MERCH-MAIN,TERM-143,INV-S4-111517,AUTH1512,VISA,SALE,32.59,SETTLED,BATCH-1,shift4_settlement.csv,0,,
txn-17977,2026-04-03 20:31:41,2026-04-03,Shift4,MERCH-MAIN,TERM-142,INV-S4-104192,AUTH2920,VISA,SALE,23.34,SETTLED,BATCH-1,shift4_settlement.csv,0,,
txn-17978,2026-04-03 20:31:41,2026-04-03,Shift4,SEC-114-CONCESSIONS,TERM-142,INV-S4-105896,AUTH8807,VISA,SALE,12.15,SETTLED,BATCH-1,shift4_settlement.csv,0,,
txn-17979,2026-04-03 20:31:41,2026-04-03,Shift4,SEC-114-CONCESSIONS,TERM-104,INV-S4-108226,AUTH5017,MC,SALE,26.08,SETTLED,BATCH-1,shift4_settlement.csv,0,,
txn-17980,2026-04-03 20:31:42,2026-04-03,Amazon JWO,JWO-STORE-1,GATE-A1,AMZ-TRX-302680,,AMAZON,SALE,62.3,SETTLED,AMZ-LOC-1,amazon_jwo_settlement.csv,0,,
txn-17981,2026-04-03 20:31:42,2026-04-03,Shift4,SEC-302-BAR,TERM-142,INV-S4-110593,AUTH5689,VISA,SALE,21.27,SETTLED,BATCH-1,shift4_settlement.csv,0,,
txn-17982,2026-04-03 20:31:43,2026-04-03,SeatGeek,GATE-B-TICKET,SG-BOX-3,SG-ORD-401527,SG86445,CREDIT,SALE,100.63,SETTLED,EVT-2026-0403,seatgeek_settlement.csv,0,,
txn-17983,2026-04-03 20:31:43,2026-04-03,Shift4,SEC-114-CONCESSIONS,TERM-138,INV-S4-102771,AUTH7186,VISA,SALE,16.63,SETTLED,BATCH-1,shift4_settlement.csv,0,,
txn-17984,2026-04-03 20:31:43,2026-04-03,Shift4,MERCH-MAIN,TERM-117,INV-S4-107222,AUTH3025,VISA,SALE,36.27,SETTLED,BATCH-1,shift4_settlement.csv,0,,
txn-17985,2026-04-03 20:31:43,2026-04-03,Shift4,MERCH-MAIN,TERM-127,INV-S4-107846,AUTH6797,MC,SALE,40.56,SETTLED,BATCH-1,shift4_settlement.csv,0,,
txn-17986,2026-04-03 20:31:44,2026-04-03,Tapin2,PREMIUM-LOUNGE-ORDER,T2-KIOSK-10,T2-501668,T2REF42351,APP_PAY,SALE,12.49,SETTLED,T2-BATCH-0403,tapin2_settlement.csv,0,,
txn-17987,2026-04-03 20:31:45,2026-04-03,Shift4,SEC-302-BAR,TERM-108,INV-S4-101620,AUTH6746,VISA,SALE,17.35,SETTLED,BATCH-1,shift4_settlement.csv,0,,
txn-17988,2026-04-03 20:31:45,2026-04-03,Shift4,SEC-114-CONCESSIONS,TERM-115,INV-S4-104334,AUTH7568,MC,SALE,11.27,SETTLED,BATCH-1,shift4_settlement.csv,0,,
txn-17989,2026-04-03 20:31:46,2026-04-03,Amazon JWO,JWO-STORE-1,GATE-A1,AMZ-TRX-301256,,AMAZON,SALE,23.92,SETTLED,AMZ-LOC-1,amazon_jwo_settlement.csv,0,,
txn-17990,2026-04-03 20:31:46,2026-04-03,Amazon JWO,JWO-STORE-1,GATE-A1,AMZ-TRX-302420,,AMAZON,SALE,52.19,SETTLED,AMZ-LOC-1,amazon_jwo_settlement.csv,0,,
txn-17991,2026-04-03 20:31:46,2026-04-03,FreedomPay,TKT-GATE-4,FP-TERM-15,REQ-FP-201457,FP32169,CARD,SALE,263.69,SETTLED,FP-STORE-A,freedompay_settlement.csv,0,,
txn-17992,2026-04-03 20:31:46,2026-04-03,Shift4,MERCH-MAIN,TERM-127,INV-S4-111608,AUTH1111,VISA,SALE,19.93,SETTLED,BATCH-1,shift4_settlement.csv,0,,
txn-17993,2026-04-03 20:31:47,2026-04-03,FreedomPay,TKT-GATE-4,FP-TERM-17,REQ-FP-204508,FP70240,CARD,SALE,462.93,SETTLED,FP-STORE-A,freedompay_settlement.csv,0,,
txn-17994,2026-04-03 20:31:47,2026-04-03,Shift4,SEC-302-BAR,TERM-137,INV-S4-103836,AUTH3354,VISA,SALE,8.84,SETTLED,BATCH-1,shift4_settlement.csv,0,,
txn-17995,2026-04-03 20:31:48,2026-04-03,Shift4,MERCH-MAIN,TERM-127,INV-S4-104877,AUTH5039,VISA,SALE,17.19,SETTLED,BATCH-1,shift4_settlement.csv,0,,
txn-17996,2026-04-03 20:31:49,2026-04-03,FreedomPay,VIP-SUITE-B,FP-TERM-18,REQ-FP-200434,FP97913,CARD,SALE,269.18,SETTLED,FP-STORE-A,freedompay_settlement.csv,0,,
txn-17997,2026-04-03 20:31:49,2026-04-03,Shift4,SEC-114-CONCESSIONS,TERM-127,INV-S4-101834,AUTH7452,VISA,SALE,19.53,SETTLED,BATCH-1,shift4_settlement.csv,0,,
txn-17998,2026-04-03 20:31:50,2026-04-03,Amazon JWO,JWO-STORE-1,GATE-A1,AMZ-TRX-301346,,AMAZON,SALE,50.05,SETTLED,AMZ-LOC-1,amazon_jwo_settlement.csv,0,,
txn-17999,2026-04-03 20:31:51,2026-04-03,FreedomPay,TKT-GATE-4,FP-TERM-17,REQ-FP-200653,FP76630,CARD,SALE,97.63,SETTLED,FP-STORE-A,freedompay_settlement.csv,0,,
txn-18000,2026-04-03 20:31:51,2026-04-03,FreedomPay,TKT-GATE-4,FP-TERM-10,REQ-FP-204600,FP12832,CARD,SALE,384.11,SETTLED,FP-STORE-A,freedompay_settlement.csv,0,,
txn-18001,2026-04-03 20:31:51,2026-04-03,Shift4,SEC-302-BAR,TERM-106,INV-S4-102227,AUTH4580,AMEX,SALE,31.18,SETTLED,BATCH-1,shift4_settlement.csv,0,,
txn-18002,2026-04-03 20:31:51,2026-04-03,Shift4,MERCH-MAIN,TERM-110,INV-S4-104789,AUTH6828,MC,SALE,33.25,SETTLED,BATCH-1,shift4_settlement.csv,0,,
txn-18003,2026-04-03 20:31:51,2026-04-03,Shift4,MERCH-MAIN,TERM-111,INV-S4-109690,AUTH6100,MC,SALE,33.04,SETTLED,BATCH-1,shift4_settlement.csv,0,,
txn-18004,2026-04-03 20:31:52,2026-04-03,Amazon JWO,JWO-STORE-1,GATE-A1,AMZ-TRX-302987,,AMAZON,SALE,17.63,SETTLED,AMZ-LOC-1,amazon_jwo_settlement.csv,0,,
txn-18005,2026-04-03 20:31:52,2026-04-03,Shift4,SEC-114-CONCESSIONS,TERM-128,INV-S4-100638,AUTH6011,VISA,SALE,36.62,SETTLED,BATCH-1,shift4_settlement.csv,0,,
txn-18006,2026-04-03 20:31:52,2026-04-03,Shift4,SEC-302-BAR,TERM-137,INV-S4-111458,AUTH4376,MC,SALE,23.16,SETTLED,BATCH-1,shift4_settlement.csv,0,,
txn-18007,2026-04-03 20:31:53,2026-04-03,FreedomPay,TKT-GATE-4,FP-TERM-13,REQ-FP-201881,FP65553,CARD,SALE,306.3,SETTLED,FP-STORE-A,freedompay_settlement.csv,0,,
txn-18008,2026-04-03 20:31:53,2026-04-03,Shift4,MERCH-MAIN,TERM-134,INV-S4-106680,AUTH4902,VISA,SALE,34.88,SETTLED,BATCH-1,shift4_settlement.csv,0,,
txn-18009,2026-04-03 20:31:53,2026-04-03,Shift4,MERCH-MAIN,TERM-141,INV-S4-109796,AUTH8060,AMEX,SALE,16.71,SETTLED,BATCH-1,shift4_settlement.csv,0,,
txn-18010,2026-04-03 20:31:53,2026-04-03,Tapin2,SUITE-DELIVERY,T2-KIOSK-4,T2-500733,T2REF88120,APP_PAY,SALE,32.74,SETTLED,T2-BATCH-0403,tapin2_settlement.csv,0,,
txn-18011,2026-04-03 20:31:54,2026-04-03,FreedomPay,VIP-SUITE-B,FP-TERM-16,REQ-FP-203882,FP49112,CARD,SALE,440.59,SETTLED,FP-STORE-A,freedompay_settlement.csv,0,,
txn-18012,2026-04-03 20:31:54,2026-04-03,SeatGeek,PREMIUM-SUITE-ENTRY,SG-BOX-5,SG-ORD-402461,SG80064,DEBIT,SALE,75.11,SETTLED,EVT-2026-0403,seatgeek_settlement.csv,0,,
txn-18013,2026-04-03 20:31:54,2026-04-03,Shift4,MERCH-MAIN,TERM-144,INV-S4-111533,AUTH7731,VISA,SALE,19.03,SETTLED,BATCH-1,shift4_settlement.csv,0,,
txn-18014,2026-04-03 20:31:55,2026-04-03,FreedomPay,VIP-SUITE-B,FP-TERM-12,REQ-FP-200503,FP48582,CARD,SALE,338.97,SETTLED,FP-STORE-A,freedompay_settlement.csv,0,,
txn-18015,2026-04-03 20:31:55,2026-04-03,Shift4,MERCH-MAIN,TERM-145,INV-S4-102842,AUTH1356,VISA,SALE,33.55,SETTLED,BATCH-1,shift4_settlement.csv,0,,
txn-18016,2026-04-03 20:31:56,2026-04-03,FreedomPay,TKT-GATE-4,FP-TERM-11,REQ-FP-201233,FP96482,CARD,SALE,204.61,SETTLED,FP-STORE-A,freedompay_settlement.csv,0,,
txn-18017,2026-04-03 20:31:56,2026-04-03,FreedomPay,TKT-GATE-4,FP-TERM-18,REQ-FP-204391,FP26379,CARD,SALE,258.21,SETTLED,FP-STORE-A,freedompay_settlement.csv,0,,
txn-18018,2026-04-03 20:31:56,2026-04-03,Shift4,SEC-302-BAR,TERM-125,INV-S4-100483,AUTH5711,DISC,SALE,15.81,SETTLED,BATCH-1,shift4_settlement.csv,0,,
txn-18019,2026-04-03 20:31:56,2026-04-03,Shift4,SEC-302-BAR,TERM-137,INV-S4-104818,AUTH9404,VISA,SALE,12.71,SETTLED,BATCH-1,shift4_settlement.csv,0,,
txn-18020,2026-04-03 20:31:56,2026-04-03,Shift4,SEC-302-BAR,TERM-141,INV-S4-110580,AUTH6293,DISC,SALE,25.97,SETTLED,BATCH-1,shift4_settlement.csv,0,,
txn-18021,2026-04-03 20:31:56,2026-04-03,Tapin2,SUITE-DELIVERY,T2-KIOSK-6,T2-501773,T2REF63293,APP_PAY,SALE,41.34,SETTLED,T2-BATCH-0403,tapin2_settlement.csv,0,,
txn-18022,2026-04-03 20:31:57,2026-04-03,Shift4,SEC-302-BAR,TERM-129,INV-S4-103558,AUTH9209,AMEX,SALE,24.66,SETTLED,BATCH-1,shift4_settlement.csv,0,,
txn-18023,2026-04-03 20:31:58,2026-04-03,SeatGeek,GATE-A-TICKET,SG-BOX-1,SG-ORD-400967,SG85661,CREDIT,SALE,105.42,SETTLED,EVT-2026-0403,seatgeek_settlement.csv,0,,
txn-18024,2026-04-03 20:31:59,2026-04-03,Amazon JWO,JWO-STORE-1,GATE-A1,AMZ-TRX-302339,,AMAZON,SALE,47.76,SETTLED,AMZ-LOC-1,amazon_jwo_settlement.csv,0,,
txn-18025,2026-04-03 20:31:59,2026-04-03,FreedomPay,VIP-SUITE-B,FP-TERM-11,REQ-FP-204347,FP21754,CARD,SALE,466.51,SETTLED,FP-STORE-A,freedompay_settlement.csv,0,,
txn-18026,2026-04-03 20:31:59,2026-04-03,Shift4,MERCH-MAIN,TERM-106,INV-S4-111031,AUTH1316,MC,SALE,11.87,SETTLED,BATCH-1,shift4_settlement.csv,0,,
